point_victor,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,p1_score_normal,p1_score_tiebreak,p2_score_normal,p2_score_tiebreak,p1_game_victor,p2_game_victor,p1_set_victor,p2_set_victor,p1_momentum_value,p2_momentum_value,p1_momentum_value_better
0,1406,17,18,5324,3,5,130,1,1,3,1,2,2,70,60,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.622,14.786,4,104,0,0,1,1,0,0,0,12,10,1,1,4.068069931,4.287506376,-0.219436445
1,1406,17,18,5364,3,5,131,1,1,3,1,2,1,70,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.363,4.482,1,126,2,0,1,2,0,0,0,12,10,1,1,4.026909362,4.196571149,-0.169661787
1,1406,17,18,5384,3,5,132,1,1,3,1,2,1,70,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.58,11.808,3,119,3,0,1,2,0,1,0,12,10,1,1,3.985552419,4.093346824,-0.107794406
0,1406,17,18,5411,3,5,133,1,1,3,1,2,1,71,62,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9.465,9.972,2,126,4,0,0,2,0,2,0,12,10,1,1,3.947724869,3.988957891,-0.041233022
1,1406,17,18,5446,3,5,134,1,1,3,1,2,1,71,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.004,14.532,3,111,3,1,0,3,0,2,0,12,10,1,1,3.916790351,3.89389953,0.022890821
0,1406,17,18,5472,3,5,135,1,1,3,1,2,2,72,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.579,14.307,4,105,2,0,0,3,0,3,0,12,10,1,1,3.895448627,3.817194236,0.078254391
1,1406,17,18,5510,3,5,136,1,1,3,1,2,1,72,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10.109,8.354,3,111,3,1,1,4,0,3,0,12,10,1,1,3.885478471,3.765654343,0.119824128
0,1406,17,18,5532,3,5,137,1,1,3,1,2,1,73,64,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.269,14.295,4,119,4,0,0,3,0,3,0,12,10,1,1,3.887561331,3.743318363,0.144242968
1,1406,17,18,5568,3,5,138,1,1,3,1,2,2,73,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10.28,11.155,3,0,0,0,1,4,0,3,0,12,10,1,1,3.901193115,3.75112422,0.150068895
0,1406,17,18,5596,3,5,139,1,1,3,1,2,1,74,65,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.998,15.819,4,123,0,1,0,3,0,3,0,12,10,1,1,3.924715787,3.786864154,0.137851633
0,1406,17,18,5623,3,5,140,1,1,3,1,2,2,75,65,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1.944,2.213,0,0,0,1,2,4,0,3,0,13,10,1,1,3.955457399,3.845428057,0.110029342
0,1406,17,18,5851,3,6,141,1,1,4,1,1,2,76,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.679,4.706,1,105,2,0,0,0,0,0,0,13,10,1,1,3.98998745,3.919347695,0.070639755
0,1406,17,18,5878,3,6,142,1,1,4,1,1,1,77,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.634,19.42,5,125,3,1,1,1,0,0,0,13,10,1,1,4.024455798,3.999583827,0.024871971
0,1406,17,18,5902,3,6,143,1,1,4,1,1,1,78,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.404,13.853,3,120,2,0,0,2,0,0,0,13,10,1,1,4.054999488,4.076506371,-0.021506883
0,1406,17,18,5922,3,6,144,1,1,4,1,1,2,79,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.258,4.325,1,112,4,0,0,3,0,0,0,14,10,1,1,4.078169966,4.140960664,-0.062790698
1,1406,17,18,5962,3,7,145,1,1,5,1,2,1,79,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.566,23.375,5,118,4,1,1,0,0,0,0,14,10,1,1,4.091332097,4.185329921,-0.093997825
0,1406,17,18,5989,3,7,146,1,1,5,1,2,2,80,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.101,9.276,2,113,1,0,1,0,0,1,0,14,10,1,1,4.092998316,4.204451095,-0.11145278
0,1406,17,18,6018,3,7,147,1,1,5,1,2,1,81,66,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.848,16.014,4,98,2,0,0,1,0,1,0,14,10,1,1,4.083044888,4.196293802,-0.113248914
0,1406,17,18,6054,3,7,148,1,1,5,1,2,1,82,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.937,5.696,2,108,3,0,1,2,0,1,0,14,10,1,1,4.06277866,4.162276719,-0.099498059
0,1406,17,18,6073,3,7,149,1,1,5,1,2,2,83,66,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,4.118,3.989,0,0,3,1,0,3,0,1,0,15,10,2,1,4.03483301,4.107200147,-0.072367137
0,1406,17,18,6194,4,1,150,2,1,0,0,1,1,84,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.692,3.964,1,111,3,1,0,0,0,0,0,15,10,2,1,4.002883636,4.038711454,-0.035827817
1,1406,17,18,6222,4,1,151,2,1,0,0,1,1,84,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.171,17.098,4,122,4,1,1,1,0,0,0,15,10,2,1,3.971222179,3.966399963,0.004822216
0,1406,17,18,6247,4,1,152,2,1,0,0,1,1,85,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.451,4.615,1,122,4,0,1,1,0,1,0,15,10,2,1,3.94420151,3.900549768,0.043651742
0,1406,17,18,6266,4,1,153,2,1,0,0,1,2,86,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.456,40.401,9,103,0,1,1,2,0,1,0,15,10,2,1,3.925649859,3.850735295,0.074914564
0,1406,17,18,6313,4,1,154,2,1,0,0,1,1,87,67,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.466,17.952,5,117,2,0,1,3,0,1,0,16,10,2,1,3.918296526,3.824409023,0.093887503
1,1406,17,18,6362,4,2,155,2,1,1,0,2,1,87,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.627,15.448,5,110,0,0,0,0,0,0,0,16,10,2,1,3.923315004,3.825695792,0.097619212
1,1406,17,18,6385,4,2,156,2,1,1,0,2,1,87,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.655,4.5,1,111,2,1,0,0,0,1,0,16,10,2,1,3.940059179,3.854573473,0.085485706
1,1406,17,18,6403,4,2,157,2,1,1,0,2,1,87,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.163,6.119,1,120,3,0,0,0,0,2,0,16,10,2,1,3.966043864,3.906676611,0.059367253
1,1406,17,18,6420,4,2,158,2,1,1,0,2,1,87,71,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.105,23.674,7,98,4,0,1,0,0,3,0,16,11,2,1,3.9972205,3.973688092,0.023532408
0,1406,17,18,6466,4,3,159,2,1,1,1,1,1,88,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19,5.752,1,114,3,1,0,0,0,0,0,16,11,2,1,4.028518121,4.044482424,-0.015964302
0,1406,17,18,6485,4,3,160,2,1,1,1,1,2,89,71,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,19.01,16.587,3,105,0,0,0,1,0,0,0,16,11,2,1,4.054624044,4.106814605,-0.052190561
0,1406,17,18,6523,4,3,161,2,1,1,1,1,2,90,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.975,5.282,1,101,1,0,1,2,0,0,0,16,11,2,1,4.070870041,4.149379968,-0.078509927
0,1406,17,18,6554,4,3,162,2,1,1,1,1,1,91,71,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.267,41.026,9,125,3,1,0,3,0,0,0,17,11,2,1,4.074111126,4.163911535,-0.089800409
1,1406,17,18,6656,4,4,163,2,1,2,1,2,1,91,72,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17.209,14.568,5,120,4,0,0,0,0,0,0,17,11,2,1,4.063434244,4.146986586,-0.083552342
0,1406,17,18,6680,4,4,164,2,1,2,1,2,1,92,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.414,6.432,2,115,2,0,0,0,0,1,0,17,11,2,1,4.040517549,4.10107164,-0.060554091
1,1406,17,18,6699,4,4,165,2,1,2,1,2,1,92,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.963,11.613,3,109,3,0,0,1,0,1,0,17,11,2,1,4.009559363,4.034600079,-0.025040715
1,1406,17,18,6722,4,4,166,2,1,2,1,2,1,92,74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.817,7.165,3,121,0,1,1,1,0,2,0,17,11,2,1,3.976649014,3.960793935,0.015855078
0,1406,17,18,6743,4,4,167,2,1,2,1,2,2,93,74,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.604,1.649,0,0,4,0,2,1,0,3,0,17,11,2,1,3.948715183,3.895337177,0.053378006
1,1406,17,18,6771,4,4,168,2,1,2,1,2,1,93,75,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.653,17.145,5,116,0,0,0,2,0,3,0,17,12,2,1,3.932090665,3.853202028,0.078888637
1,1406,17,18,6815,4,5,169,2,1,2,2,1,2,93,76,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.278,4.462,0,0,1,1,1,0,0,0,0,17,12,2,1,3.93103213,3.845143061,0.085889069
1,1406,17,18,6853,4,5,170,2,1,2,2,1,1,93,77,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23.246,30.53,8,117,4,0,0,0,0,1,0,17,12,2,1,3.946459633,3.874611461,0.071848171
0,1406,17,18,6894,4,5,171,2,1,2,2,1,1,94,77,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.51,14.804,3,118,3,0,0,0,0,2,0,17,12,2,1,3.975342981,3.936034061,0.03930892
0,1406,17,18,6926,4,5,172,2,1,2,2,1,2,95,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.23,10.683,3,93,4,0,1,1,0,2,0,17,12,2,1,4.010906195,4.015033505,-0.00412731
0,1406,17,18,6977,4,5,173,2,1,2,2,1,1,96,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.368,25.345,3,125,0,1,1,2,0,2,0,17,12,2,1,4.04394719,4.09104454,-0.04709735
0,1406,17,18,7025,4,5,174,2,1,2,2,1,2,97,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.882,9.731,1,103,1,0,1,3,0,2,0,18,12,2,1,4.065012442,4.142189664,-0.077177222
0,1406,17,18,7129,4,6,175,2,1,3,2,2,1,98,77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.019,5.932,2,118,1,0,0,0,0,0,0,18,12,2,1,4.067125302,4.151572433,-0.084447132
1,1406,17,18,7159,4,6,176,2,1,3,2,2,1,98,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.933,22.654,5,120,0,0,1,1,0,0,0,18,12,2,1,4.048338859,4.113323239,-0.06498438
0,1406,17,18,7188,4,6,177,2,1,3,2,2,1,99,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.469,8.48,2,103,1,0,0,1,0,1,0,18,12,2,1,4.013237347,4.036427472,-0.023190125
0,1406,17,18,7210,4,6,178,2,1,3,2,2,2,100,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.711,17.69,4,104,1,1,0,2,0,1,0,18,12,2,1,3.972656227,3.944579015,0.028077212
1,1406,17,18,7243,4,6,179,2,1,3,2,2,2,100,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.865,15.775,5,101,4,1,0,3,0,1,0,18,12,2,1,3.940954162,3.870373972,0.070580189
0,1406,17,18,7278,4,6,180,2,1,3,2,2,2,101,79,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,17.787,14.765,4,100,1,0,0,3,0,2,0,19,12,2,1,3.931306349,3.844605216,0.086701133
0,1406,17,18,7337,4,7,181,2,1,4,2,1,1,102,79,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631,0.904,1,110,3,1,2,0,0,0,0,19,12,2,1,3.949974114,3.88325634,0.066717774
1,1406,17,18,7351,4,7,182,2,1,4,2,1,2,102,80,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.187,27.201,8,103,4,0,1,1,0,0,0,19,12,2,1,3.991840544,3.976276619,0.015563925
0,1406,17,18,7414,4,7,183,2,1,4,2,1,1,103,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.334,3.656,1,116,3,1,0,1,0,1,0,19,12,2,1,4.039671949,4.085591309,-0.04591936
0,1406,17,18,7433,4,7,184,2,1,4,2,1,2,104,80,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.996,9.128,3,95,3,1,0,2,0,1,0,19,12,2,1,4.069447182,4.156115626,-0.086668444
0,1406,17,18,7461,4,7,185,2,1,4,2,1,1,105,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92,4.208,1,117,2,0,0,3,0,1,0,20,12,2,1,4.061503565,4.141531312,-0.080027747
1,1406,17,18,7545,4,8,186,2,1,5,2,2,1,105,81,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.276,6.918,3,114,4,0,1,0,0,0,0,20,12,2,1,4.014436616,4.036336953,-0.021900337
0,1406,17,18,7562,4,8,187,2,1,5,2,2,1,106,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.653,12.246,4,114,3,1,1,0,0,1,0,20,12,2,1,3.953434075,3.896465676,0.056968399
1,1406,17,18,7584,4,8,188,2,1,5,2,2,1,106,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.184,5.782,1,119,3,1,1,1,0,1,0,20,12,2,1,3.923118382,3.824228517,0.098889865
1,1406,17,18,7601,4,8,189,2,1,5,2,2,1,106,83,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811,0.784,1,129,4,0,2,1,0,2,0,20,12,2,1,3.958411796,3.902098865,0.056312931
1,1406,17,18,7615,4,8,190,2,1,5,2,2,2,106,84,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.406,14.676,3,112,2,0,1,1,0,3,0,20,13,2,1,4.042214072,4.093716143,-0.051502071
0,1406,17,18,7663,4,9,191,2,1,5,3,1,2,107,84,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22.374,25.757,7,92,3,1,0,0,0,0,0,20,13,2,1,4.087323404,4.19988748,-0.112564076
0,1406,17,18,7716,4,9,192,2,1,5,3,1,1,108,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.468,1.859,1,113,4,0,2,1,0,0,0,20,13,2,1,4.005164913,4.013407433,-0.00824252
1,1406,17,18,7733,4,9,193,2,1,5,3,1,1,108,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.683,19.131,6,116,3,0,1,2,0,0,0,20,13,2,1,3.887622399,3.740891789,0.14673061
0,1406,17,18,7768,4,9,194,2,1,5,3,1,1,109,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48,11.579,3,117,4,1,1,2,0,1,0,20,13,2,1,4.069641954,4.158794392,-0.089152438
0,1406,17,18,7788,4,9,195,2,1,5,3,1,2,110,85,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.876,36.244,3,100,3,1,0,3,0,1,0,21,13,3,1,3.987468061,3.970324665,0.017143396
1,1407,12,19,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.251,22.48,6,126,0,1,0,0,0,0,0,0,0,0,0,0.783466382,4,-3.216533618
0,1407,12,19,32,1,1,2,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,36.93,33.856,9,123,1,0,1,0,0,1,0,0,0,0,0,1.012025057,4,-2.987974943
0,1407,12,19,71,1,1,3,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.062,9.631,3,86,0,0,1,1,0,1,0,0,0,0,0,1.124648582,4,-2.875351418
0,1407,12,19,111,1,1,4,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.065,14.496,5,117,4,0,0,2,0,1,0,0,0,0,0,1.158276819,4,-2.841723181
1,1407,12,19,135,1,1,5,0,0,0,0,1,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.643,6.899,2,126,1,0,0,3,0,1,0,0,0,0,0,1.141719845,4,-2.858280155
0,1407,12,19,157,1,1,6,0,0,0,0,1,2,4,2,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,26.64,20.464,5,83,1,0,0,3,0,2,0,1,0,0,0,1.096938837,4,-2.903061163
1,1407,12,19,255,1,2,7,0,0,1,0,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,2.485,1,127,3,0,0,0,0,0,0,1,0,0,0,1.040182929,4,-2.959817071
0,1407,12,19,274,1,2,8,0,0,1,0,2,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.394,18.588,4,101,1,0,1,0,0,1,0,1,0,0,0,0.982992875,4,-3.017007125
1,1407,12,19,324,1,2,9,0,0,1,0,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.951,3.014,1,122,2,0,0,1,0,1,0,1,0,0,0,0.933081971,4,-3.066918029
1,1407,12,19,345,1,2,10,0,0,1,0,2,1,5,5,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7.406,6.779,3,134,3,1,0,1,0,2,0,1,0,0,0,0.895104249,4,-3.104895751
0,1407,12,19,368,1,2,11,0,0,1,0,2,2,6,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.716,6.534,2,101,0,0,0,1,0,3,0,1,0,0,0,0.871319559,4,-3.128680441
1,1407,12,19,400,1,2,12,0,0,1,0,2,1,6,6,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945,0.759,1,134,2,0,2,2,0,3,0,1,1,0,0,0.862164684,4,-3.137835316
0,1407,12,19,426,1,3,13,0,0,1,1,1,2,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.624,20.094,5,93,0,0,0,0,0,0,0,1,1,0,0,0.866739237,4,-3.133260763
0,1407,12,19,462,1,3,14,0,0,1,1,1,1,8,6,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,21.519,16.597,5,130,2,0,0,1,0,0,0,1,1,0,0,0.883214586,4,-3.116785414
1,1407,12,19,491,1,3,15,0,0,1,1,1,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,21.083,43.281,6,101,0,0,1,2,0,0,0,1,1,0,0,0.90917363,4,-3.09082637
0,1407,12,19,532,1,3,16,0,0,1,1,1,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.667,14.729,3,121,4,0,0,2,0,1,0,1,1,0,0,0.941888805,4,-3.058111195
0,1407,12,19,557,1,3,17,0,0,1,1,1,2,10,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.335,6.915,1,103,2,0,0,3,0,1,0,2,1,0,0,0.978545208,4,-3.021454792
0,1407,12,19,654,1,4,18,0,0,2,1,2,2,11,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.993,1.803,0,0,4,0,2,0,0,0,0,2,1,0,0,1.016415327,4,-2.983584673
0,1407,12,19,679,1,4,19,0,0,2,1,2,1,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.523,52.365,12,131,2,0,1,1,0,0,0,2,1,0,0,1.052991395,4,-2.947008605
1,1407,12,19,731,1,4,20,0,0,2,1,2,1,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.591,3.213,1,137,4,0,0,2,0,0,0,2,1,0,0,1.086080951,4,-2.913919049
1,1407,12,19,763,1,4,21,0,0,2,1,2,1,12,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386,0.783,1,132,3,1,2,2,0,1,0,2,1,0,0,1.11387079,4,-2.88612921
1,1407,12,19,789,1,4,22,0,0,2,1,2,1,12,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691,1.426,1,125,3,1,2,2,0,2,0,2,1,0,0,1.134964041,4,-2.865035959
1,1407,12,19,815,1,4,23,0,0,2,1,2,1,12,11,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8.549,7.363,3,134,4,1,2,2,0,3,0,2,2,0,0,1.148394743,4,-2.851605257
0,1407,12,19,845,1,5,24,0,0,2,2,1,1,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.857,12.407,1,115,3,1,0,0,0,0,0,2,2,0,0,1.153623857,4,-2.846376143
0,1407,12,19,866,1,5,25,0,0,2,2,1,2,14,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033,1.393,1,85,3,1,2,1,0,0,0,2,2,0,0,1.150520339,4,-2.849479661
0,1407,12,19,894,1,5,26,0,0,2,2,1,2,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.998,29.193,5,92,4,0,1,2,0,0,0,2,2,0,0,1.139330468,4,-2.860669532
0,1407,12,19,927,1,5,27,0,0,2,2,1,2,16,11,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15.986,11.872,3,91,2,0,0,3,0,0,0,3,2,0,0,1.120638349,4,-2.879361651
1,1407,12,19,1036,1,6,28,0,0,3,2,2,2,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.872,1.934,1,109,0,0,0,0,0,0,0,3,2,0,0,1.095320127,4,-2.904679873
1,1407,12,19,1066,1,6,29,0,0,3,2,2,2,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.212,9.681,3,111,4,0,0,0,0,1,0,3,2,0,0,1.064494185,4,-2.935505815
1,1407,12,19,1102,1,6,30,0,0,3,2,2,1,16,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.223,0.75,1,134,4,1,2,0,0,2,0,3,2,0,0,1.029469265,4,-2.970530735
0,1407,12,19,1123,1,6,31,0,0,3,2,2,1,17,14,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.214,16.516,4,135,2,1,0,0,0,3,0,3,2,0,0,0.991692217,4,-3.008307783
1,1407,12,19,1147,1,6,32,0,0,3,2,2,1,17,15,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721,0.543,1,121,2,0,2,1,0,3,0,3,3,0,0,0.952696784,4,-3.047303216
1,1407,12,19,1175,1,7,33,0,0,3,3,1,2,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.074,23.848,4,89,4,0,0,0,0,0,0,3,3,0,0,0.914054625,4,-3.085945375
0,1407,12,19,1211,1,7,34,0,0,3,3,1,2,18,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12.432,15.817,3,91,2,0,0,0,0,1,0,3,3,0,0,0.877329536,4,-3.122670464
1,1407,12,19,1243,1,7,35,0,0,3,3,1,2,18,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.479,2.185,0,0,0,1,2,1,0,1,0,3,3,0,0,0.844035637,4,-3.155964363
0,1407,12,19,1270,1,7,36,0,0,3,3,1,1,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.973,38.819,7,125,3,1,0,1,0,2,0,3,3,0,0,0.815600091,4,-3.184399909
1,1407,12,19,1307,1,7,37,0,0,3,3,1,2,19,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.387,28.484,8,94,0,0,1,2,0,2,0,3,3,0,0,0.793330781,4,-3.206669219
0,1407,12,19,1375,1,7,38,0,0,3,3,1,1,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,26.582,54.429,7,125,4,1,0,2,0,3,0,3,3,0,0,0.778389174,4,-3.221610826
0,1407,12,19,1417,1,7,39,0,0,3,3,1,1,21,18,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,20.337,18.116,5,112,2,0,1,3,0,3,0,3,3,0,0,0.771768517,4,-3.228231483
1,1407,12,19,1454,1,7,40,0,0,3,3,1,1,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.991,19.215,4,127,0,0,0,4,0,3,0,3,3,0,0,0.774277343,4,-3.225722657
0,1407,12,19,1484,1,7,41,0,0,3,3,1,2,22,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.122,39.127,3,91,4,0,0,3,0,3,0,3,3,0,0,0.786528189,4,-3.213471811
